h3_index,latitude,longitude,gpu_count,construction_years,ng_configuration,ng_nameplate_mw,ng_base_lcoe,idling_cost_npv_millions,ng_total_lcoe,capex_npv,opex_npv,energy_npv,gas_price,state,facility_load_mw,annual_pue,eue_total_mwh,diesel_capacity_mw,used_cached_facility
8428a15ffffffff,42.29799799742769,-118.0724594710177,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18242950169539848,5903.577395405712,0.8840361233361165,592535650.7083514,942493593.9494773,8414369.553126657,10.64,Nevada,122.48668754798322,1.0979198883852836,2404.7083838785748,148.0,True
8428a17ffffffff,42.58329955050867,-118.4470713127432,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15400511253032095,5903.577395405712,0.8556004354994087,592535761.9905463,703341036.7078025,8414505.060299302,7.23,Oregon,122.48866010512029,1.0979375695697056,2404.7456720065884,148.0,True
8428a19ffffffff,41.80735652503951,-118.79446358859128,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18242815087727066,5903.577395405712,0.8840252630774402,592535742.9911473,942502941.0013976,8414483.601411104,10.64,Nevada,122.48834773137477,1.0979347695809503,2404.739767066249,148.0,True
8428a1bffffffff,42.09179012340639,-119.16808410734956,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15400642114559399,5903.577395405712,0.8556112514023028,592535669.7077506,703334580.059201,8414391.037253356,7.23,Oregon,122.48700028912174,1.0979226916671976,2404.7142957639085,148.0,True
8428a1dffffffff,41.90997386836996,-118.24819477347728,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18242798307589314,5903.577395405712,0.8840239148179314,592535753.8479466,942504100.9331385,8414497.759055322,10.64,Nevada,122.48855382203108,1.0979366168921552,2404.743662889913,148.0,True
8428a21ffffffff,42.29538307615762,-116.03947757880034,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.14400363759250231,5903.577395405712,0.8456039429255533,592535713.1349485,619175019.1511948,8414445.305298539,6.03,Idaho,122.48779026073537,1.097929772645247,2404.7292289499255,148.0,True
8428a23ffffffff,42.58842351098316,-116.41093631441724,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.14400447907521374,5903.577395405712,0.8456109671371872,592535653.4225513,619171481.5184714,8414371.155137101,6.03,Idaho,122.48671086820362,1.0979200974180716,2404.7088247111105,148.0,True
8428a25ffffffff,42.38529123799831,-115.48183011321812,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.14400445368294085,5903.577395405712,0.845610757725687,592535653.4225513,619171585.6682799,8414373.362081464,6.03,Idaho,122.48674299435433,1.0979203853835682,2404.7094320060764,148.0,True
8428a27ffffffff,42.68004983252936,-115.85262589543292,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1440032914986721,5903.577395405712,0.8456010541214137,592535737.5627475,619176473.9722096,8414475.800687727,6.03,Idaho,122.48823417744045,1.0979337517305585,2404.7376205055434,148.0,True
8428a29ffffffff,41.90901152531324,-116.22472902079532,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18242526316123758,5903.577395405712,0.8840020454181885,592535941.1277381,942522925.1093516,8414727.432133779,10.64,Nevada,122.49189713782218,1.0979665849888822,2404.806863080603,148.0,True
8428a2bffffffff,42.2028627190512,-116.5950286490283,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.14400431778085485,5903.577395405712,0.8456096215774601,592535664.2793508,619172158.7537693,8414385.358063305,6.03,Idaho,122.48691761802284,1.0979219506377398,2404.7127329952264,148.0,True
8428a2dffffffff,41.99982185170782,-115.66981026226009,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18242954329533798,5903.577395405712,0.8840364576168702,592535647.9941516,942493306.3513348,8414366.043006558,10.64,Nevada,122.48663645170305,1.097919430379411,2404.7074179827846,148.0,True
8428a31ffffffff,42.78294526414111,-117.340841743451,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.14400307785248906,5903.577395405712,0.8455992691370867,592535753.8479466,619177373.7878226,8414494.64626721,6.03,Idaho,122.48850850965174,1.0979362107307717,2404.7428063297816,148.0,True
8428a33ffffffff,43.06912569712015,-117.71631596492152,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.14398690953705137,5903.577395405712,0.8454642938057652,592536910.0970938,619245370.3301265,8415919.782731354,6.03,Idaho,122.50925400266756,1.0981221647297932,2405.1349676440173,148.0,True
8428a35ffffffff,42.8789163903458,-116.78416807102464,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1440044934484351,5903.577395405712,0.845611089512997,592535650.7083514,619171418.6487919,8414369.859861556,6.03,Idaho,122.48669201307608,1.097919928408525,2404.7084682842183,148.0,True
8428a37ffffffff,43.166836072697656,-117.15915367266606,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1439795095224524,5903.577395405712,0.8454025179926634,592537439.3660696,619276498.2351093,8416572.202673094,6.03,Idaho,122.51875117973465,1.0982072934878175,2405.3144970211847,148.0,True
8428a39ffffffff,42.397362080229854,-117.5209433724639,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.14399522803217474,5903.577395405712,0.8455337368476584,592536315.687321,619210384.7074604,8415186.509680897,6.03,Idaho,122.49857985929275,1.0980264861337166,2404.933189547396,148.0,True
8428a3bffffffff,42.68439394429881,-117.89517227080574,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.14396123816537287,5903.577395405712,0.8452499871669309,592538747.6104097,619353376.2226295,8418183.528269604,6.03,Idaho,122.54220699940497,1.098417541731361,2405.7578928499256,148.0,True
8428a3dffffffff,42.49418263984703,-116.9670726363536,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1440036355250144,5903.577395405712,0.8456039258748747,592535713.1349485,619175027.6314052,8414445.484995212,6.03,Idaho,122.48779287655235,1.097929796092346,2404.7292783978814,148.0,True
8428a41ffffffff,40.64422391108567,-117.31571461289032,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18241163546403455,5903.577395405712,0.8838924796857162,592536874.8124954,942617244.7262927,8415878.272422314,10.64,Nevada,122.50864974346295,1.0981167484007883,2405.1235450625613,148.0,True
8428a43ffffffff,40.93876616655398,-117.68300024619371,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18237371463625657,5903.577395405712,0.8835876019210593,592539477.7301762,942879826.9440972,8419082.255009497,10.64,Nevada,122.55528962677062,1.0985348089794564,2406.0051995944527,148.0,True
8428a45ffffffff,40.74003771924348,-116.77104758977326,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1824249687197928,5903.577395405712,0.8839996760219625,592535962.8413372,942524965.7846347,8414752.31926089,10.64,Nevada,122.492259415916,1.097969832299527,2404.813711385113,148.0,True
8428a47ffffffff,41.03626770027279,-117.13786249945052,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18239776687045373,5903.577395405712,0.8837809756483331,592537827.4966518,942713259.202663,8417049.79748854,10.64,Nevada,122.52570345424135,1.0982696107943202,2405.4459189693343,148.0,True
8428a49ffffffff,40.25065541437811,-117.49204767891996,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18240228380472373,5903.577395405712,0.8838172905968119,592537518.077866,942681986.940701,8416668.218157524,10.64,Nevada,122.52014886242101,1.0982198217359866,2405.340918040861,148.0,True
8428a4bffffffff,40.54597910199346,-117.85814298744292,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18242022993813872,5903.577395405712,0.8839615786368125,592536285.8311224,942557758.05548,8415152.444480387,10.64,Nevada,122.49808397739157,1.09802204125393,2404.9238156704814,148.0,True
8428a4dffffffff,40.34722062101576,-116.95006299007892,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1824254736837009,5903.577395405712,0.8840037368622277,592535927.5567387,942521469.8974745,8414709.669965161,10.64,Nevada,122.49163857665678,1.0979642673537862,2404.8019753834847,148.0,True
8428a51ffffffff,41.12918904605984,-118.5950776016926,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18242932109360852,5903.577395405712,0.8840346696675817,592535664.2793508,942494846.0444831,8414384.821046261,10.64,Nevada,122.48690980074805,1.0979218805669293,2404.7125852217914,148.0,True
8428a53ffffffff,41.417022738427335,-118.9658759670154,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18242844595672847,5903.577395405712,0.8840276338731674,592535723.9917481,942500901.4460286,8414458.70674074,10.64,Nevada,122.48798534347495,1.0979315212860499,2404.732916686027,148.0,True
8428a55ffffffff,41.23081979993126,-118.05190048126536,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18238366865131742,5903.577395405712,0.8836676303290942,592538793.7518075,942810882.5264134,8418240.995105296,10.64,Nevada,122.54304353532169,1.0984250400925193,2405.773706261747,148.0,True
8428a57ffffffff,41.52035835810055,-118.42239520296664,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18238612993826275,5903.577395405712,0.8836874176188821,592538625.4714153,942793838.4116573,8418033.01820582,10.64,Nevada,122.54001604748176,1.098397902946615,2405.716476307788,148.0,True
8428a59ffffffff,40.736504278432136,-118.76625862992664,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.182409388491,5903.577395405712,0.8838744133228672,592537029.5218883,942632800.0264324,8416068.066716125,10.64,Nevada,122.51141254989997,1.0981415130523247,2405.17577162582,148.0,True
8428a5bffffffff,41.02516425046647,-119.13578835742553,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18237599859401857,5903.577395405712,0.8836059650818837,592539320.3065834,942864005.5905331,8418889.20545422,10.64,Nevada,122.5524794339916,1.0985096195763953,2405.9520772660208,148.0,True
8428a5dffffffff,40.83883259619466,-118.22582633628474,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1824072461562655,5903.577395405712,0.8838571896021252,592537176.0886817,942647629.652841,8416249.014725838,10.64,Nevada,122.51404658233552,1.098165123427097,2405.22556391665,148.0,True
8428a61ffffffff,41.223831400069216,-116.0409924113318,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1824245445848226,5903.577395405712,0.8839962685795062,592535989.983336,942527897.2070507,8414788.101480624,10.64,Nevada,122.49278029220277,1.0979745012186242,2404.8235577420555,148.0,True
8428a63ffffffff,41.52097173623791,-116.40839686717024,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1824223764037695,5903.577395405712,0.883978835458361,592536139.264329,942542903.7035923,8414971.196133377,10.64,Nevada,122.49544557299194,1.097998391690684,2404.8739407344624,148.0,True
8428a65ffffffff,41.31382504210411,-115.48943598874529,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18242351293628442,5903.577395405712,0.8839879742941643,592536060.5525327,942535036.5163071,8414875.211864812,10.64,Nevada,122.49404834471022,1.0979858675156098,2404.8475283045996,148.0,True
8428a67ffffffff,41.61265620864423,-115.85619222816491,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18242592414183822,5903.577395405712,0.8840073608616327,592535894.9863403,942518349.2294799,8414671.606773926,10.64,Nevada,122.49108449661755,1.0979593008100172,2404.7915013611896,148.0,True
8428a69ffffffff,40.83338532993426,-116.22422706662137,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18240803300840738,5903.577395405712,0.8838635125824875,592537124.518884,942642187.306745,8416182.590790126,10.64,Nevada,122.51307965928709,1.0981564563297441,2405.2072857386793,148.0,True
8428a6bffffffff,41.13130107752066,-116.59049761050056,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.18242470821545242,5903.577395405712,0.8839975836880565,592535979.1265364,942526765.5081542,8414774.290452514,10.64,Nevada,122.49257924718397,1.097972699134422,2404.819757298329,148.0,True
8428a6dffffffff,40.924232785630224,-115.675340435306,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1823738755320888,5903.577395405712,0.8835888952159435,592539466.8733767,942878712.8301749,8419068.658950519,10.64,Nevada,122.55509171102453,1.0985330349447577,2406.001458304765,148.0,True
8428a81ffffffff,43.69831313997082,-119.96135759999024,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15398854256416888,5903.577395405712,0.8554634777694885,592536934.5248926,703422811.730634,8415949.165279517,7.23,Oregon,122.50968171991641,1.098125998609895,2405.1430529740837,148.0,True
8428a83ffffffff,43.97041556347807,-120.343771904546,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15399787636217468,5903.577395405712,0.8555406277518052,592536272.260123,703376742.3514283,8415135.618908161,7.23,Oregon,122.4978390501163,1.0980198458273729,2404.9191857008727,148.0,True
8428a85ffffffff,43.80639380106175,-119.40842852073143,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15398929350849444,5903.577395405712,0.8554696861939306,592536880.240895,703419103.376888,8415883.689642975,7.23,Oregon,122.50872860111357,1.0981174552480768,2405.125035743929,148.0,True
8428a87ffffffff,44.080255282547895,-119.79071431979644,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15399306601463483,5903.577395405712,0.8555008660282937,592536614.2493074,703400485.174985,8415554.888043676,7.23,Oregon,122.50394228664231,1.098074552709399,2405.034557905106,148.0,True
8428a89ffffffff,43.31470962404109,-120.1304576960982,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15399228773807877,5903.577395405712,0.8554944343746563,592536668.5333048,703404325.1131595,8415622.708655998,7.23,Oregon,122.50492954089808,1.0980834020472656,2405.053220412964,148.0,True
8428a8bffffffff,43.587741866655776,-120.51146298742566,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1539962209348236,5903.577395405712,0.8555269455503605,592536388.9707177,703384911.3928016,8415279.88477066,7.23,Oregon,122.49993910615873,1.0980386698591258,2404.9588839976036,148.0,True
8428a8dffffffff,43.42353089387456,-119.5804562513248,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15399413361516437,5903.577395405712,0.8555096907988955,592536538.2517109,703395215.4007151,8415461.831104524,7.23,Oregon,122.50258767104599,1.0980624104967707,2405.008951001855,148.0,True
8428a91ffffffff,44.12573971205796,-121.27782939039288,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15393837868850288,5903.577395405712,0.8550488611882141,592540487.4125301,703670531.2427565,8420323.961435199,7.23,Oregon,122.57336495683911,1.0986968287447763,2406.3468856266672,148.0,True
8428a93ffffffff,44.39067243969913,-121.66313806408648,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1539530327050966,5903.577395405712,0.8551699804286462,592539447.8739777,703598140.9030155,8419045.510196596,7.23,Oregon,122.5547547381627,1.0985300144597216,2405.9950883563497,148.0,True
8428a95ffffffff,44.23982041966962,-120.72767392516336,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1539601333883168,5903.577395405712,0.855228667811012,592538945.7470006,703563073.1652852,8418426.188572269,7.23,Oregon,122.54573936822777,1.0984492044210892,2405.8246667944563,148.0,True
8428a97ffffffff,44.50651108256492,-121.11303769100104,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1539221778722169,5903.577395405712,0.8549149608634768,592541635.5190774,703750583.1546873,8421737.767704407,7.23,Oregon,122.59394551794435,1.0988813043625263,2406.735929159379,148.0,True
8428a99ffffffff,43.74332521166367,-121.441107250448,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15395138432300812,5903.577395405712,0.8551563563511334,592539564.5845723,703606282.5448083,8419189.296862146,7.23,Oregon,122.55684781860866,1.0985487759651196,2406.034654790267,148.0,True
8428a9bffffffff,44.0092253461764,-121.82493056119677,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15398335394054805,5903.577395405712,0.8554205931055081,592537300.9418758,703448422.134898,8416401.448023694,7.23,Oregon,122.51626553048236,1.0981850131583852,2405.2675096838984,148.0,True
8428a9dffffffff,43.85809089462335,-120.8939288402466,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15399436799989705,5903.577395405712,0.8555116276621213,592536521.9665116,703394059.1024624,8415441.408025004,7.23,Oregon,122.50229037540853,1.0980597456619252,2405.003331089723,148.0,True
8428aa1ffffffff,44.29230942995848,-118.67622359755376,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15400508006689578,5903.577395405712,0.8556001703864854,592535761.9905463,703341193.2578492,8414507.850555971,7.23,Oregon,122.48870072245887,1.0979379336466901,2404.7464398142693,148.0,True
8428aa3ffffffff,44.56701793077835,-119.05966333983388,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1539991158607935,5903.577395405712,0.8555508715481198,592536185.4057269,703370626.7973658,8415027.61207096,7.23,Oregon,122.49626681114607,1.0980057529290403,2404.889464965849,148.0,True
8428aa5ffffffff,44.39444147170085,-118.11496098818212,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1539778107691016,5903.577395405712,0.8553747753514246,592537694.5008578,703475788.5227559,8416884.72222182,7.23,Oregon,122.52330047889197,1.0982480715194798,2405.4004944537364,148.0,True
8428aa7ffffffff,44.67092668980224,-118.49808739776364,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15399624141168672,5903.577395405712,0.8555271127736487,592536388.9707177,703384812.6301175,8415278.124460045,7.23,Oregon,122.49991348158703,1.098038440171088,2404.9583996048873,148.0,True
8428aa9ffffffff,43.911941849279295,-118.85275772051182,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15399372242405296,5903.577395405712,0.8555062910793487,592536568.1079094,703397245.992768,8415497.681990314,7.23,Oregon,122.503109546894,1.0980670883755204,2405.01881625395,148.0,True
8428aabffffffff,44.18756716413933,-119.23483694726798,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1539892913782048,5903.577395405712,0.855469668797127,592536880.240895,703419113.6528711,8415883.87280021,7.23,Oregon,122.50873126730536,1.0981174791467148,2405.1250861441426,148.0,True
8428aadffffffff,44.01491641976995,-118.29443004748576,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1539904137578992,5903.577395405712,0.8554789446804463,592536801.5290987,703413574.9862967,8415786.053753085,7.23,Oregon,122.50730733043338,1.0981047155669097,2405.0981688298766,148.0,True
8428ab1ffffffff,44.73073047602169,-120.0037513572447,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15392595284514496,5903.577395405712,0.8549461626168898,592541366.8132898,703731926.1902949,8421408.274845516,7.23,Oregon,122.5891491409132,1.098838311627233,2406.645261103495,148.0,True
8428ab3ffffffff,44.99823332300511,-120.39053650753924,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15397882605822533,5903.577395405712,0.8553831690046836,592537621.2174612,703470773.9826775,8416796.18150919,7.23,Oregon,122.52201160531268,1.098236518591038,2405.376130301179,148.0,True
8428ab5ffffffff,44.839023030741416,-119.44472537810046,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.153951977131921,5903.577395405712,0.8551612542251701,592539523.8715742,703603356.5272568,8419137.607360313,7.23,Oregon,122.55609538245518,1.0985420314393741,2406.0204311538073,148.0,True
8428ab7ffffffff,45.10830695478876,-119.83138502738872,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15399000926195466,5903.577395405712,0.8554756034442601,592536828.6710975,703415569.1210268,8415821.286091104,7.23,Oregon,122.50782020217632,1.0981093127365944,2405.1078638733543,148.0,True
8428ab9ffffffff,44.3514226867761,-120.17454080070128,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15398314270634186,5903.577395405712,0.855418845318344,592537317.2270751,703449466.977908,8416419.884847613,7.23,Oregon,122.51653391250153,1.098187418823543,2405.2725830289987,148.0,True
8428abbffffffff,44.61987863622307,-120.55988263995388,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1539833156700476,5903.577395405712,0.8554202767793608,592537303.6560757,703448611.0605668,8416404.784357646,7.23,Oregon,122.51631409698415,1.0981854484883733,2405.2684277581593,148.0,True
8428abdffffffff,44.46050275071968,-119.61850970346651,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15397517973159097,5903.577395405712,0.8553530314035908,592537879.0664494,703488775.2540369,8417114.086697062,7.23,Oregon,122.52663930239339,1.0982779993491845,2405.463609724669,148.0,True
8428ac1ffffffff,42.65287260022634,-119.91989188219092,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15399196690396655,5903.577395405712,0.8554917839417171,592536690.2469039,703405907.0401869,8415650.655954506,7.23,Oregon,122.50533636543773,1.0980870486537835,2405.060910798823,148.0,True
8428ac3ffffffff,42.92947881628214,-120.29803254088948,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15399634552975489,5903.577395405712,0.8555279744365513,592536380.8281181,703384297.5613275,8415269.037271084,7.23,Oregon,122.49978120077049,1.0980372544606878,2404.955899041569,148.0,True
8428ac5ffffffff,42.76066909564213,-119.37292868231442,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15399939124616482,5903.577395405712,0.8555531470472597,592536166.4063278,703369268.5648752,8415003.621019028,7.23,Oregon,122.49591757708122,1.0980026225396635,2404.882863238441,148.0,True
8428ac7ffffffff,43.03901228512667,-119.75093811665738,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15399160515878152,5903.577395405712,0.8554887918211538,592536717.3889025,703407694.9087495,8415682.211776396,7.23,Oregon,122.50579571869908,1.098091166105986,2405.069594158555,148.0,True
8428ac9ffffffff,42.265147239061335,-120.087335102645,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15400573050844324,5903.577395405712,0.855605542967265,592535718.5633483,703337987.8537999,8414451.216450695,7.23,Oregon,122.48787630847109,1.0979305439414775,2404.730855548681,148.0,True
8428acbffffffff,42.54265557084624,-120.46409984947763,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15400033160461915,5903.577395405712,0.8555609213636267,592536098.5513309,703364625.9439201,8414921.64979456,7.23,Oregon,122.49472433453397,1.0979919268081475,2404.8603068419657,148.0,True
8428acdffffffff,42.37363611501511,-119.54323452050662,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15400293262243142,5903.577395405712,0.8555824206822733,592535913.9857395,703351789.8725961,8414694.978799267,7.23,Oregon,122.4914247196072,1.0979623504278515,2404.797932748221,148.0,True
8428ad1ffffffff,43.089750671299065,-121.22190230381138,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15399423930411074,5903.577395405712,0.8555105652885014,592536530.1091111,703394692.7355514,8415452.608492924,7.23,Oregon,122.50245341890287,1.0980612071162161,2405.006413173671,148.0,True
8428ad3ffffffff,43.35930080170864,-121.6028894200858,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15399160178795154,5903.577395405712,0.8554887642935444,592536717.3889025,703407711.1680989,8415682.501579106,7.23,Oregon,122.50579993731274,1.09809120391989,2405.069673904892,148.0,True
8428ad5ffffffff,43.20343513461347,-120.67763214164376,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15399309370940958,5903.577395405712,0.8555010959915016,592536611.5351074,703400347.2936108,8415552.461555174,7.23,Oregon,122.50390696462121,1.098074236097445,2405.0338901971745,148.0,True
8428ad7ffffffff,43.47472305715002,-121.05866562896011,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15397964517967233,5903.577395405712,0.8553899379233743,592537564.2192638,703466731.7534343,8416724.785022369,7.23,Oregon,122.52097229760008,1.0982272026675637,2405.3564838035913,148.0,True
8428ad9ffffffff,42.70320826131383,-121.38365664817177,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15398935267668432,5903.577395405712,0.8554701731808613,592536877.5266953,703418813.6664592,8415878.556968415,7.23,Oregon,122.50865388555692,1.0981167855288014,2405.123623362412,148.0,True
8428adbffffffff,42.9737004604574,-121.7631938126539,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15396874426566276,5903.577395405712,0.8552998400174712,592538335.0520285,703520550.3327433,8417675.233802706,7.23,Oregon,122.53480783477879,1.0983512186870927,2405.618023138377,148.0,True
8428addffffffff,42.81752967611493,-120.84229723500856,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15400569721035484,5903.577395405712,0.8556052710379146,592535718.5633483,703338148.4270674,8414454.0784124,7.23,Oregon,122.48791796960892,1.0979309173746457,2404.731643087765,148.0,True
8428ae1ffffffff,43.25066372141201,-118.648576502422,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15397531868650893,5903.577395405712,0.8553541775371793,592537870.9238498,703488091.9026114,8417101.999737684,7.23,Oregon,122.52646335437886,1.0982764222241241,2405.4602837008156,148.0,True
8428ae3ffffffff,43.52985673994354,-119.02770797548756,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15397336816784774,5903.577395405712,0.8553380592657726,592538006.6338435,703497718.2145767,8417272.027430095,7.23,Oregon,122.5289384214297,1.0982986076990897,2405.5070709980246,148.0,True
8428ae5ffffffff,43.35270017392829,-118.09347452668258,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1539838934458401,5903.577395405712,0.8554250520376816,592537262.9430776,703445759.2513615,8416354.419887869,7.23,Oregon,122.51558094911915,1.0981788768548495,2405.254568736826,148.0,True
8428ae7ffffffff,43.63364605981969,-118.4722958840474,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15396213652601382,5903.577395405712,0.8552452231644809,592538804.608607,703553182.0100911,8418251.499125613,7.23,Oregon,122.54319644073502,1.098426410673255,2405.7765967010246,148.0,True
8428ae9ffffffff,42.86600353663052,-118.82328970772092,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15399546104061548,5903.577395405712,0.8555206639956142,592536443.2547152,703388662.4506843,8415346.120906811,7.23,Oregon,122.50090329543785,1.098047312452104,2404.9771104979136,148.0,True
8428aebffffffff,43.14608769382963,-119.20109236420572,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15399257313162287,5903.577395405712,0.8554967915898675,592536649.5339056,703402918.4393727,8415597.853966588,7.23,Oregon,122.5045677349949,1.0980801589691418,2405.0463810344836,148.0,True
8428aedffffffff,42.96883549583175,-118.2710571649214,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.15398083789364028,5903.577395405712,0.8553997956849937,592537480.0790677,703460844.1990902,8416620.80819009,7.23,Oregon,122.51945872279364,1.0982136356104752,2405.3278720234407,148.0,True
8428b01ffffffff,42.33666554385388,-113.43090118627212,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.14398996657091587,5903.577395405712,0.8454898159439885,592536690.2469039,619232510.5205293,8415650.26803885,6.03,Idaho,122.50533071860902,1.098086998037952,2405.0608040542998,148.0,True
8428b03ffffffff,42.63902459773723,-113.79726369549095,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.14394392942999593,5903.577395405712,0.8451054931024646,592539987.9997529,619426229.2268319,8419710.52218634,6.03,Idaho,122.56443521574208,1.098616786247548,2406.178082744917,148.0,True
8428b05ffffffff,42.41413045496791,-112.8668547238103,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.14398470737006455,5903.577395405712,0.8454459100432287,592537067.5206866,619254633.1103692,8416113.924630554,6.03,Idaho,122.51208009652963,1.098147496663571,2405.18839055772,148.0,True
8428b07ffffffff,42.71817331415988,-113.232195689691,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1439502128818276,5903.577395405712,0.845157947756644,592539537.4425735,619399778.9209467,8419156.124197135,6.03,Idaho,122.55636492920992,1.0985444475447388,2406.0255265164246,148.0,True
8428b09ffffffff,41.95335240001569,-113.62795821409269,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.14397911842469394,5903.577395405712,0.8453992542677775,592537466.5080683,619278142.2936422,8416606.672276108,6.03,Idaho,122.51925294846104,1.0982117911346647,2405.323982179384,148.0,True
8428b0bffffffff,42.25647439434525,-113.99331984967928,100000,3.0,2× GE 6F.03 CC,258.21495652173917,0.1439772964954341,5903.577395405712,0.8453840447863442,592537596.7896624,619285806.8390961,8416767.317666566,6.03,Idaho,122.52159143878086,1.0982327523924333,2405.368187705685,148.0,True
