h3_index,gpu_count,latitude,longitude,annual_pue,facility_load_mw,annual_energy_mwh,ac_coupled_base_lcoe,ac_coupled_total_lcoe,ac_topology,ac_retried,ac_coupled_solar_to_battery_mw_ratio,dc_coupled_base_lcoe,dc_coupled_total_lcoe,dc_topology,dc_retried,dc_coupled_solar_to_battery_mw_ratio,grid_base_lcoe,grid_total_lcoe,natural_gas_base_lcoe,natural_gas_total_lcoe,ng_config,ng_turbine_class,ng_cycle_type,ng_n_units,ng_nameplate_mw,ng_efficiency_net,ng_aux_load_fraction,diesel_capacity_mw,eue_total_mwh,ng_construction_years,natural_gas_threeyr_base_lcoe,natural_gas_threeyr_total_lcoe,ng_threeyr_construction_years
842684bffffffff,100000,41.68811072668335,-106.34780603454352,1.0979408301211475,122.48718501518783,868862.6125317658,0.4680438777779209,0.9136910092027782,mv_coupled,False,1.4019697371399933,0.3810671980952205,0.8301555568831139,mv_coupled,False,1.3316805695189151,0.0726,1.0684412859720376,0.1498534196053535,1.1456947055773912,4x Siemens SGT-A45 SC,aero,SC,4,176.0,0.3833272611137005,0.02,152.0,3266.5453132061425,4.0,0.1470188865486819,0.855698926390759,3.0
842684bffffffff,750000,41.68811072668335,-106.34780603454352,1.0979408301211475,918.6538876139086,6516469.593988244,0.4680438777779209,0.9136910092027782,mv_coupled,False,1.4019697371399933,0.3810671980952205,0.8301555568831138,mv_coupled,False,1.3316805695189151,0.0726,1.0684412859720376,0.128419454355248,1.1389307347452549,3x GE 7HA.02 CC,h_class,CC,3,1574.205295774648,0.5189696145647955,0.025,1114.0,42915.67165588096,4.05,0.1206957583853155,0.8293757982273925,3.0
842684dffffffff,24000,41.968150704107096,-107.25949910417631,1.0979716217106437,29.39693504428693,208532.8751175021,0.404581607656042,0.8500477214139731,lv_direct,False,1.8031883193641205,0.3300880435859248,0.7791638081098885,lv_direct,False,1.9566838674885163,0.0726,1.0684133585324989,0.1786004098629652,1.174413768395464,1x Siemens SGT-A45 SC,aero,SC,1,44.0,0.382247990582142,0.02,38.0,15140.333153133197,4.0,0.1746657623195247,0.8833259278912297,3.0
842684dffffffff,50000,41.968150704107096,-107.25949910417631,1.0979716217106437,61.243614675597776,434443.4898281295,0.404581607656042,0.8500477214139731,lv_direct,False,1.8031883193641205,0.3300880435859248,0.7791638081098884,lv_direct,False,1.9566838674885163,0.0726,1.0684133585324986,0.1612260180909667,1.1570393766234655,2x Siemens SGT-800 SC,aero,SC,2,124.0,0.3819952857949177,0.02,78.0,2232.043531708236,4.0,0.1579110886681965,0.8665712542399012,3.0
842684dffffffff,100000,41.968150704107096,-107.25949910417631,1.0979716217106437,122.48722935119557,868886.979656259,0.4200729801943005,0.8657900063153166,mv_coupled,False,1.9064264110531823,0.3386889004846729,0.7877646650086365,mv_coupled,False,1.912149658385855,0.0726,1.0684133585324986,0.151219382799946,1.1470327413324446,3x Siemens SGT-800 SC,aero,SC,3,186.0,0.3884930477265569,0.02,152.0,6202.71318987153,4.0,0.1482962672923736,0.8569564328640784,3.0
842684dffffffff,750000,41.968150704107096,-107.25949910417631,1.0979716217106437,918.6542201339664,6516652.347421942,0.4200729801943005,0.8657900063153166,mv_coupled,False,1.9064264110531823,0.3386889004846729,0.7877646650086364,mv_coupled,False,1.912149658385855,0.0726,1.0684133585324984,0.1284171622440378,1.1389001037882025,3x GE 7HA.02 CC,h_class,CC,3,1574.205295774648,0.518971367359459,0.025,1114.0,42918.36012332134,4.05,0.1206936756086445,0.8293538411803493,3.0
8426851ffffffff,24000,41.026996105080855,-105.66862400463332,1.097918861617169,29.39691001949364,208522.85462720328,0.3798953971144422,0.8258676853030537,lv_direct,False,1.0198205669092988,0.3193424906028327,0.7684398353001058,lv_direct,False,1.3607026261008055,0.0726,1.0684612119829824,0.1786049090461724,1.1744661210291547,1x Siemens SGT-A45 SC,aero,SC,1,44.0,0.3822467913106736,0.02,38.0,15139.632637077222,4.0,0.1746700956473839,0.8833643156268273,3.0
8426851ffffffff,50000,41.026996105080855,-105.66862400463332,1.097918861617169,61.24356254061176,434422.6138066736,0.3798953971144422,0.8258676853030537,lv_direct,False,1.0198205669092988,0.3193424906028327,0.7684398353001058,lv_direct,False,1.3607026261008055,0.0726,1.0684612119829824,0.1601394650832023,1.1560006770661846,2x Siemens SGT-A45 SC,aero,SC,2,88.0,0.3833267409486183,0.02,78.0,24320.6275926558,4.0,0.1569791645139456,0.865673384493389,3.0
8426851ffffffff,100000,41.026996105080855,-105.66862400463332,1.097918861617169,122.48712508122352,868845.2276133471,0.4022250507276279,0.8481541664001245,mv_coupled,False,1.3729633500127996,0.3257115712388925,0.7748089159361655,mv_coupled,False,1.2029830490145663,0.0726,1.0684612119829824,0.1498550605737348,1.1457162725567174,4x Siemens SGT-A45 SC,aero,SC,4,176.0,0.3833267409486183,0.02,152.0,3266.31933450566,4.0,0.1470204699026426,0.8557146898820861,3.0
8426851ffffffff,750000,41.026996105080855,-105.66862400463332,1.097918861617169,918.6534381091764,6516339.207100104,0.4022250507276279,0.8481541664001245,mv_coupled,False,1.3729633500127996,0.3257115712388925,0.7748089159361657,mv_coupled,False,1.2029830490145663,0.0726,1.0684612119829824,0.128421089800451,1.1389525897366013,3x GE 7HA.02 CC,h_class,CC,3,1574.205295774648,0.5189683640195276,0.025,1114.0,42913.75354744206,4.05,0.1206972444680185,0.829391464447462,3.0
8426853ffffffff,24000,40.693413250401086,-105.33259196001508,1.098064118237266,29.551361903865185,208550.4425721189,0.3546022224627602,0.7997702693258942,lv_direct,False,0.9746865213286524,0.2977167176498063,0.746754653828668,lv_direct,False,1.050622524604654,0.0775,1.0732294752006433,0.1982978665882425,1.1940273417888858,1x Siemens SGT-A45 SC,aero,SC,1,44.0,0.3822500930887527,0.02,38.0,15141.561265097243,4.0,0.1943789156366936,0.902979386512267,3.0
8426853ffffffff,50000,40.693413250401086,-105.33259196001508,1.098064118237266,61.56533729971914,434480.0886919144,0.3546022224627602,0.7997702693258942,lv_direct,False,0.9746865213286524,0.2977167176498063,0.7467546538286679,lv_direct,False,1.050622524604654,0.0775,1.0732294752006437,0.179780232075691,1.1755097072763347,2x Siemens SGT-A45 SC,aero,SC,2,88.0,0.3833301803007841,0.02,78.0,24326.40281679348,4.0,0.1766356173772603,0.8852360882528336,3.0
8426853ffffffff,100000,40.693413250401086,-105.33259196001508,1.098064118237266,123.13067459943828,868960.1773838288,0.3691160202040284,0.8144657242003818,mv_coupled,False,0.9325682526494607,0.3153535361489192,0.7643914723277808,mv_coupled,False,1.3786464541351964,0.0775,1.0732294752006437,0.1695014116918446,1.1652308868924883,4x Siemens SGT-A45 SC,aero,SC,4,176.0,0.3833301803007841,0.02,152.0,3267.813514640914,4.0,0.1666823291893014,0.8752828000648747,3.0
8426853ffffffff,750000,40.693413250401086,-105.33259196001508,1.098064118237266,923.480059495787,6517201.330378717,0.3691160202040284,0.8144657242003818,mv_coupled,False,0.9325682526494607,0.3153535361489192,0.7643914723277809,mv_coupled,False,1.3786464541351964,0.0775,1.0732294752006435,0.1430027238848929,1.1534005463902408,3x GE 7HA.02 CC,h_class,CC,3,1574.205295774648,0.5189766326744655,0.025,1120.0,42926.43615655769,4.05,0.1352887791825444,0.8438892500581179,3.0
8426855ffffffff,24000,40.98394009048924,-106.23155079995972,1.0979185253503745,29.3969038845571,208522.790761544,0.3482608007067505,0.7938408296080063,lv_direct,False,1.306993568293877,0.2879321392146851,0.7370296214599831,lv_direct,False,1.3047527601454127,0.0775,1.0733615169920065,0.1983105484464486,1.194172065438455,1x Siemens SGT-A45 SC,aero,SC,1,44.0,0.3822467836671092,0.02,38.0,15139.62817233364,4.0,0.1943911400723458,0.9030855771082723,3.0
8426855ffffffff,50000,40.98394009048924,-106.23155079995972,1.0979185253503745,61.243549759493966,434422.4807532167,0.3482608007067505,0.7938408296080063,lv_direct,False,1.306993568293877,0.2879321392146851,0.737029621459983,lv_direct,False,1.3047527601454127,0.0775,1.0733615169920063,0.1797895802256077,1.175651097217614,2x Siemens SGT-A45 SC,aero,SC,2,88.0,0.383326732986572,0.02,78.0,24320.614223102595,4.0,0.1766446415785575,0.8853390786144839,3.0
8426855ffffffff,100000,40.98394009048924,-106.23155079995972,1.0979185253503745,122.48709951898792,868844.9615064334,0.3598717523783109,0.8056566277011643,mv_coupled,False,1.1969181886720657,0.3003801805756163,0.7494776628209142,mv_coupled,False,1.7475023284047384,0.0775,1.0733615169920063,0.1695051785852347,1.165366695577241,4x Siemens SGT-A45 SC,aero,SC,4,176.0,0.383326732986572,0.02,152.0,3266.3158755021072,4.0,0.1666859497442705,0.8753803867801969,3.0
8426855ffffffff,750000,40.98394009048924,-106.23155079995972,1.0979185253503745,918.6532463924094,6516337.211298251,0.3598717523783109,0.8056566277011643,mv_coupled,False,1.1969181886720657,0.3003801805756163,0.7494776628209143,mv_coupled,False,1.7475023284047384,0.0775,1.073361516992006,0.1428901264681983,1.1534219359065387,3x GE 7HA.02 CC,h_class,CC,3,1574.205295774648,0.5189683448777213,0.025,1114.0,42913.72418740109,4.05,0.1351856496334361,0.8438800866693625,3.0
8426857ffffffff,24000,40.65175594669783,-105.89359339817102,1.0979181008663474,29.396887404476185,208522.7101411775,0.4454853125594984,0.8909988814412262,lv_direct,False,1.52766424648416,0.365297538284822,0.8143951941630234,lv_direct,False,1.5796336506641069,0.0775,1.073361902018272,0.1983105850072275,1.1941724870254995,1x Siemens SGT-A45 SC,aero,SC,1,44.0,0.3822467740183093,0.02,38.0,15139.622536295934,4.0,0.194391175312646,0.9030858863484892,3.0
8426857ffffffff,50000,40.65175594669783,-105.89359339817102,1.0979181008663474,61.24351542599206,434422.3127941198,0.4454853125594984,0.8909988814412262,lv_direct,False,1.52766424648416,0.365297538284822,0.8143951941630234,lv_direct,False,1.5796336506641069,0.0775,1.0733619020182723,0.1797896068685594,1.1756515088868318,2x Siemens SGT-A45 SC,aero,SC,2,88.0,0.3833267229357389,0.02,78.0,24320.597346141018,4.0,0.1766446672965092,0.8853393783323523,3.0
8426857ffffffff,100000,40.65175594669783,-105.89359339817102,1.0979181008663474,122.48703085198412,868844.6255882396,0.4595109926906556,0.9052681728507728,mv_coupled,True,1.4668299832426686,0.3799372178504136,0.8290348737286151,mv_coupled,False,1.8834736137344,0.0775,1.0733619020182723,0.1695052105540101,1.1653671125722824,4x Siemens SGT-A45 SC,aero,SC,4,176.0,0.3833267229357389,0.02,152.0,3266.3115090532674,4.0,0.1666859806175002,0.8753806916533433,3.0
8426857ffffffff,750000,40.65175594669783,-105.89359339817102,1.0979181008663474,918.6527313898808,6516334.691911797,0.4595109926906556,0.9052681728507728,mv_coupled,True,1.4668299832426686,0.3799372178504136,0.8290348737286151,mv_coupled,False,1.8834736137344,0.0775,1.073361902018272,0.1428901589146774,1.1534223590512047,3x GE 7HA.02 CC,h_class,CC,3,1574.205295774648,0.5189683207141965,0.025,1114.0,42913.68712495957,4.05,0.1351856791980649,0.8438803902339079,3.0
8426859ffffffff,24000,41.40025145337122,-105.4420197540398,1.0979249267966975,29.396916949765576,208524.0065598218,0.3871434592442077,0.8329158307622994,lv_direct,False,0.8281964202596087,0.3445692751798642,0.7936641389643218,lv_direct,False,1.7795086609220376,0.0726,1.0684557106259325,0.17860439127305,1.1744601018989824,1x Siemens SGT-A45 SC,aero,SC,1,44.0,0.3822469291761753,0.02,38.0,15139.713166798883,4.0,0.1746695969585149,0.8833599019547292,3.0
8426859ffffffff,50000,41.40025145337122,-105.4420197540398,1.0979249267966975,61.24357697867829,434425.01366629545,0.3871434592442077,0.8329158307622994,lv_direct,False,0.8281964202596087,0.3445692751798642,0.7936641389643216,lv_direct,False,1.7795086609220376,0.0726,1.0684557106259323,0.1601390874819419,1.1559947981078742,2x Siemens SGT-A45 SC,aero,SC,2,88.0,0.3833268845585159,0.02,78.0,24320.868736716493,4.0,0.1569788004031524,0.8656691053993666,3.0
8426859ffffffff,100000,41.40025145337122,-105.4420197540398,1.0979249267966975,122.48715395735655,868850.0273325909,0.404010864920078,0.849958111277042,mv_coupled,False,0.8527204760986153,0.3565232086054865,0.805618072389944,mv_coupled,False,1.476096983684987,0.0726,1.0684557106259323,0.1498546073692857,1.145710317995218,4x Siemens SGT-A45 SC,aero,SC,4,176.0,0.3833268845585159,0.02,152.0,3266.3817238877227,4.0,0.1470200326097296,0.8557103376059438,3.0
8426859ffffffff,750000,41.40025145337122,-105.4420197540398,1.0979249267966975,918.6536546801742,6516375.204994432,0.404010864920078,0.849958111277042,mv_coupled,False,0.8527204760986153,0.3565232086054865,0.8056180723899439,mv_coupled,False,1.476096983684987,0.0726,1.068455710625932,0.1284206382901098,1.1389465558273024,3x GE 7HA.02 CC,h_class,CC,3,1574.205295774648,0.5189687092766087,0.025,1114.0,42914.28310885638,4.05,0.1206968341935244,0.8293871391897386,3.0
842685bffffffff,24000,41.06726857514963,-105.10558123333328,1.0980194695331371,29.396947139330457,208541.962641984,0.365160332072735,0.8110020026041149,lv_direct,False,1.2205917769255092,0.3227333183981885,0.7717895137814736,lv_direct,False,1.7355820697777178,0.0726,1.0683699644924673,0.1785963312766177,1.1743662957690852,1x Siemens SGT-A45 SC,aero,SC,1,44.0,0.3822490781944748,0.02,38.0,15140.96844707778,4.0,0.1746618340899828,0.8832911187467755,3.0
842685bffffffff,50000,41.06726857514963,-105.10558123333328,1.0980194695331371,61.243639873605126,434462.4221708001,0.365160332072735,0.8110020026041149,lv_direct,False,1.2205917769255092,0.3227333183981885,0.7717895137814734,lv_direct,False,1.7355820697777178,0.0726,1.0683699644924673,0.1612220109545478,1.1569919754470153,2x Siemens SGT-800 SC,aero,SC,2,124.0,0.3819961037403552,0.02,78.0,2232.13718907531,4.0,0.1579072279913633,0.8665365126481561,3.0
842685bffffffff,100000,41.06726857514963,-105.10558123333328,1.0980194695331371,122.48727974721024,868924.8443416002,0.3789278639802463,0.8250260286253795,mv_coupled,False,1.330572786351073,0.3106675784348772,0.7597237738181621,mv_coupled,False,1.2605544937423725,0.0726,1.0683699644924673,0.1512158678975929,1.1469858323900604,3x Siemens SGT-800 SC,aero,SC,3,186.0,0.3884941383204737,0.02,152.0,6203.238517892379,4.0,0.1482928771566931,0.8569221618134859,3.0
842685bffffffff,750000,41.06726857514963,-105.10558123333328,1.0980194695331371,918.6545981040769,6516936.3325620005,0.3789278639802463,0.8250260286253795,mv_coupled,False,1.330572786351073,0.3106675784348772,0.7597237738181621,mv_coupled,False,1.2605544937423725,0.0726,1.0683699644924673,0.1284136005582703,1.1388525088136259,3x GE 7HA.02 CC,h_class,CC,3,1574.205295774648,0.518974091071008,0.025,1114.0,42922.537800244536,4.05,0.1206904392030082,0.8293197238598007,3.0
842685dffffffff,24000,41.35857620017867,-106.00702824668984,1.0979197057450871,29.396919980110315,208523.01494867087,0.3519782695922589,0.7975539427454257,lv_direct,False,1.4183397043473105,0.2894930041148866,0.7385900035267945,lv_direct,False,1.2933616029256358,0.0726,1.0684604463220264,0.1786048356914024,1.1744652820134287,1x Siemens SGT-A45 SC,aero,SC,1,44.0,0.3822468104982538,0.02,38.0,15139.643844888302,4.0,0.1746700249899024,0.8833637000947312,3.0
842685dffffffff,50000,41.35857620017867,-106.00702824668984,1.0979197057450871,61.24358329189649,434422.947809731,0.3519782695922589,0.7975539427454257,lv_direct,False,1.4183397043473105,0.2894930041148866,0.7385900035267943,lv_direct,False,1.2933616029256358,0.0726,1.0684604463220262,0.1601394127046656,1.1559998590266918,2x Siemens SGT-A45 SC,aero,SC,2,88.0,0.383326760935681,0.02,78.0,24320.661154141155,4.0,0.1569791140073982,0.8656727891122268,3.0
842685dffffffff,100000,41.35857620017867,-106.00702824668984,1.0979197057450871,122.48716658379298,868845.895619462,0.3639051531735007,0.8097001336256651,mv_coupled,False,1.3385729915905564,0.296983497963096,0.7460804973750037,mv_coupled,False,1.2459623998247646,0.0726,1.0684604463220262,0.1498549974982302,1.1457154438202564,4x Siemens SGT-A45 SC,aero,SC,4,176.0,0.383326760935681,0.02,152.0,3266.3280176153594,4.0,0.1470204090416538,0.8557140841464824,3.0
842685dffffffff,750000,41.35857620017867,-106.00702824668984,1.0979197057450871,918.6537493784474,6516344.2171459645,0.3639051531735007,0.8097001336256651,mv_coupled,False,1.3385729915905564,0.296983497963096,0.7460804973750038,mv_coupled,False,1.2459623998247646,0.0726,1.0684604463220262,0.1284210269698622,1.1389517499659074,3x GE 7HA.02 CC,h_class,CC,3,1574.205295774648,0.5189684120710552,0.025,1114.0,42913.82724972442,4.05,0.120697187375727,0.8293908624805557,3.0
8426861ffffffff,24000,41.163879054176206,-108.26414208128377,1.0979341093413388,29.396934419018304,208525.750559755,0.4303329508102285,0.875777192505676,lv_direct,False,1.111458820634993,0.3540441550469302,0.8031352628376538,lv_direct,False,1.293568599131582,0.0775,1.073347381811442,0.1983091899423645,1.1941565717538067,1x Siemens SGT-A45 SC,aero,SC,1,44.0,0.3822471379014271,0.02,38.0,15139.83508697628,4.0,0.1943898305647038,0.9030742084471621,3.0
8426861ffffffff,50000,41.163879054176206,-108.26414208128377,1.0979341093413388,61.243613372954805,434428.6469994896,0.4303329508102285,0.875777192505676,lv_direct,False,1.111458820634993,0.3540441550469302,0.803135262837654,lv_direct,False,1.293568599131582,0.0775,1.0733473818114423,0.1809477674305082,1.1767951492419504,2x Siemens SGT-800 SC,aero,SC,2,124.0,0.3819946445312253,0.02,78.0,2231.9701049657288,4.0,0.1776481394075326,0.8863325172899912,3.0
8426861ffffffff,100000,41.163879054176206,-108.26414208128377,1.0979341093413388,122.4872267459096,868857.2939989791,0.4442219927178756,0.8899434101402955,mv_coupled,False,1.2137755070405387,0.3629443608178853,0.8120354686086091,mv_coupled,False,1.390162788601928,0.0775,1.0733473818114423,0.1706109509236602,1.1664583327351026,3x Siemens SGT-800 SC,aero,SC,3,186.0,0.3884921927083005,0.02,152.0,6202.301336255268,4.0,0.1677028960107439,0.8763872738932024,3.0
8426861ffffffff,750000,41.163879054176206,-108.26414208128377,1.0979341093413388,918.654200594322,6516429.704992344,0.4442219927178756,0.8899434101402955,mv_coupled,False,1.2137755070405387,0.3629443608178853,0.8120354686086089,mv_coupled,False,1.390162788601928,0.0775,1.0733473818114418,0.1428889339298863,1.1534063999586777,3x GE 7HA.02 CC,h_class,CC,3,1574.205295774648,0.5189692319880213,0.025,1114.0,42915.08485286152,4.05,0.1351845630089994,0.8438689408914577,3.0
8426863ffffffff,24000,40.83812145056852,-107.91855088051705,1.0980060017336817,29.396938386884543,208539.4047626304,0.3955246686792978,0.8404625942264666,lv_direct,False,1.27825327972104,0.3266801030598926,0.7757418064265349,lv_direct,False,1.7038897350663291,0.0775,1.0732821782965498,0.1983029275269168,1.1940851058234667,1x Siemens SGT-A45 SC,aero,SC,1,44.0,0.3822487720625754,0.02,38.0,15140.78962992383,4.0,0.1943837940290713,0.9030217705118462,3.0
8426863ffffffff,50000,40.83812145056852,-107.91855088051705,1.0980060017336817,61.2436216393428,434457.09325548005,0.3955246686792978,0.8404625942264666,lv_direct,False,1.27825327972104,0.3266801030598926,0.7757418064265349,lv_direct,False,1.7038897350663291,0.0775,1.0732821782965491,0.1809416333285216,1.1767238116250707,2x Siemens SGT-800 SC,aero,SC,2,124.0,0.3819958735120075,0.02,78.0,2232.1108271935864,4.0,0.1776422253398067,0.8862802018225809,3.0
8426863ffffffff,100000,40.83812145056852,-107.91855088051705,1.0980060017336817,122.4872432786856,868914.1865109601,0.4103521024240207,0.8555142577442311,mv_coupled,False,1.33299077572419,0.3375542288395109,0.7866159322061532,mv_coupled,False,1.8625956064212967,0.0775,1.0732821782965491,0.170605540466714,1.1663877187632632,3x Siemens SGT-800 SC,aero,SC,3,186.0,0.3884938313493433,0.02,152.0,6203.090653014428,4.0,0.1676976729292036,0.8763356494119778,3.0
8426863ffffffff,750000,40.83812145056852,-107.91855088051705,1.0980060017336817,918.654324590142,6516856.3988322,0.4103521024240207,0.8555142577442311,mv_coupled,False,1.33299077572419,0.3375542288395109,0.7866159322061534,mv_coupled,False,1.8625956064212967,0.0775,1.0732821782965496,0.1428834329703419,1.1533347349544727,3x GE 7HA.02 CC,h_class,CC,3,1574.205295774648,0.5189733244237709,0.025,1114.0,42921.36190315956,4.05,0.1351795506079845,0.8438175270907593,3.0
8426865ffffffff,24000,41.10824445541746,-108.82714553323744,1.0979259750349455,29.396927900981336,208524.2056470581,0.3911552418425053,0.8368211525410058,lv_direct,False,1.7461363026002454,0.3230631073458795,0.772157542359706,lv_direct,False,2.127171530730078,0.0726,1.0684547598386578,0.178604301985448,1.1744590618241058,1x Siemens SGT-A45 SC,aero,SC,1,44.0,0.382246953003317,0.02,38.0,15139.727084661325,4.0,0.1746695109628912,0.8833591393412819,3.0
8426865ffffffff,50000,41.10824445541746,-108.82714553323744,1.0979259750349455,61.24359979371112,434425.428431371,0.3911552418425053,0.8368211525410058,lv_direct,False,1.7461363026002454,0.3230631073458795,0.772157542359706,lv_direct,False,2.127171530730078,0.0726,1.0684547598386578,0.1601390223179125,1.1559937821565704,2x Siemens SGT-A45 SC,aero,SC,2,88.0,0.3833269093784552,0.02,78.0,24320.910413376936,4.0,0.1569787375675914,0.865668365945982,3.0
8426865ffffffff,100000,41.10824445541746,-108.82714553323744,1.0979259750349455,122.48719958742224,868850.856862742,0.4016537099152159,0.8473427566145543,mv_coupled,False,1.2486754399863167,0.3274916690047643,0.7765861040185907,mv_coupled,False,1.5588708109901803,0.0726,1.0684547598386578,0.1498545295901217,1.1457092894287797,4x Siemens SGT-A45 SC,aero,SC,4,176.0,0.3833269093784552,0.02,152.0,3266.3925065754,4.0,0.1470199575630814,0.855709585941472,3.0
8426865ffffffff,750000,41.10824445541746,-108.82714553323744,1.0979259750349455,918.6539969056668,6516381.426470565,0.4016537099152159,0.8473427566145543,mv_coupled,False,1.2486754399863167,0.3274916690047643,0.7765861040185906,mv_coupled,False,1.5588708109901803,0.0726,1.0684547598386578,0.1284205602720141,1.1389455130156398,3x GE 7HA.02 CC,h_class,CC,3,1574.205295774648,0.5189687689470068,0.025,1114.0,42914.37463236801,4.05,0.1206967633008186,0.8293863916792091,3.0
8426867ffffffff,24000,40.78399056697319,-108.47993111947068,1.0981113080772558,29.59282798987747,208559.4051289053,0.410099334034933,0.8547288593238377,lv_direct,False,1.5155492745472103,0.3349967152111437,0.7840153545954074,lv_direct,False,1.368624874571868,0.0775,1.073186685080678,0.1982937565725674,1.1939804416532454,1x Siemens SGT-A45 SC,aero,SC,1,44.0,0.3822511657447124,0.02,38.0,15142.187822755024,4.0,0.1943749538630092,0.9029449735970712,3.0
8426867ffffffff,50000,40.78399056697319,-108.47993111947068,1.0981113080772558,61.6517249789114,434498.7606852194,0.410099334034933,0.8547288593238377,lv_direct,False,1.5155492745472103,0.3349967152111437,0.7840153545954073,lv_direct,False,1.368624874571868,0.0775,1.0731866850806782,0.1809420145889368,1.176628699669615,2x Siemens SGT-800 SC,aero,SC,2,124.0,0.3819976736951461,0.02,78.0,2232.316953917047,4.0,0.177642630370432,0.886212650104494,3.0
8426867ffffffff,100000,40.78399056697319,-108.47993111947068,1.0981113080772558,123.3034499578228,868997.5213704389,0.415358861970153,0.8603434940133544,mv_coupled,True,0.982221708177462,0.3458542006139735,0.794872839998237,mv_coupled,False,1.5276390136216085,0.0775,1.073186685080678,0.170597616234824,1.166284301315502,3x Siemens SGT-800 SC,aero,SC,3,186.0,0.3884962315935281,0.02,152.0,6204.246826277278,4.0,0.1676900231264408,0.8762600428605029,3.0
8426867ffffffff,750000,40.78399056697319,-108.47993111947068,1.0981113080772558,924.775874683671,6517481.4102782905,0.415358861970153,0.8603434940133544,mv_coupled,True,0.982221708177462,0.3458542006139735,0.7948728399982371,mv_coupled,False,1.5276390136216085,0.0775,1.073186685080678,0.1430403524576609,1.1533947544907672,3x GE 7HA.02 CC,h_class,CC,3,1574.205295774648,0.5189793189307145,0.025,1122.0,42930.55638387967,4.05,0.1353232432296096,0.8438932629636715,3.0
8426869ffffffff,24000,41.541861587973735,-108.04670548055006,1.0979267323671311,29.396933557006093,208524.3494837976,0.3357878846293488,0.7812718772995957,lv_direct,False,1.1554948787336787,0.2750909108682813,0.7241850361039959,lv_direct,False,1.5517467174820814,0.0726,1.0684540729140755,0.1786042373461663,1.1744583102602417,1x Siemens SGT-A45 SC,aero,SC,1,44.0,0.3822469702179734,0.02,38.0,15139.73714005207,4.0,0.1746694487061659,0.8833585882418591,3.0
8426869ffffffff,50000,41.541861587973735,-108.04670548055006,1.0979267323671311,61.24361157709603,434425.7280912449,0.3357878846293488,0.7812718772995957,lv_direct,False,1.1554948787336787,0.2750909108682813,0.7241850361039959,lv_direct,False,1.5517467174820814,0.0726,1.0684540729140757,0.1612297787961661,1.1570838517102418,2x Siemens SGT-800 SC,aero,SC,2,124.0,0.3819945184238691,0.02,78.0,2231.9556652703527,4.0,0.1579147119252175,0.8666038514609109,3.0
8426869ffffffff,100000,41.541861587973735,-108.04670548055006,1.0979267323671311,122.48722315419208,868851.4561824898,0.3491216390975048,0.7946071767746166,mv_coupled,False,1.620760583160067,0.2831017231922174,0.732195848427932,mv_coupled,False,1.6959603589812609,0.0726,1.0684540729140757,0.1512226810420545,1.1470767539561302,3x Siemens SGT-800 SC,aero,SC,3,186.0,0.3884920245651588,0.02,152.0,6202.220343410491,4.0,0.1482994484594831,0.8569885879951765,3.0
8426869ffffffff,750000,41.541861587973735,-108.04670548055006,1.0979267323671311,918.6541736564404,6516385.921368673,0.3491216390975048,0.7946071767746166,mv_coupled,False,1.620760583160067,0.2831017231922174,0.732195848427932,mv_coupled,False,1.6959603589812609,0.0726,1.0684540729140757,0.1284205038874449,1.1389447595872257,3x GE 7HA.02 CC,h_class,CC,3,1574.205295774648,0.518968812057734,0.025,1114.0,42914.44075636343,4.05,0.1206967120657299,0.8293858516014232,3.0
842686bffffffff,24000,41.2167390108321,-107.70052012346304,1.0980831696052014,29.542261353000075,208554.0609138428,0.4783248306975264,0.9236028368287814,lv_direct,False,1.3120249329513842,0.395494749351498,0.8445248948755386,lv_direct,False,1.241376479625513,0.0775,1.0732121996343462,0.1982962087130815,1.1940084083474278,1x Siemens SGT-A45 SC,aero,SC,1,44.0,0.3822505261388194,0.02,38.0,15141.814217437695,4.0,0.1943773175647285,0.9029654944641592,3.0
842686bffffffff,50000,41.2167390108321,-107.70052012346304,1.0980831696052014,61.54637781875016,434487.6269038392,0.4783248306975264,0.9236028368287814,lv_direct,False,1.3120249329513842,0.395494749351498,0.8445248948755388,lv_direct,False,1.241376479625513,0.0775,1.0732121996343464,0.1809419980914379,1.1766541977257843,2x Siemens SGT-800 SC,aero,SC,2,124.0,0.381997192675663,0.02,78.0,2232.2618756487213,4.0,0.1776426048011518,0.8862307817005824,3.0
842686bffffffff,100000,41.2167390108321,-107.70052012346304,1.0980831696052014,123.09275563750032,868975.2538076785,0.4940791453301701,0.9395875502189666,mv_coupled,False,1.2229858857588085,0.4143460216463298,0.8633761671703706,mv_coupled,False,1.913887408162172,0.0775,1.0732121996343464,0.1705997331923137,1.1663119328266602,3x Siemens SGT-800 SC,aero,SC,3,186.0,0.3884955902342175,0.02,152.0,6203.937890006748,4.0,0.1676920667696975,0.876280243669128,3.0
842686bffffffff,750000,41.2167390108321,-107.70052012346304,1.0980831696052014,923.1956672812524,6517314.403557588,0.4940791453301701,0.9395875502189666,mv_coupled,False,1.2229858857588085,0.4143460216463298,0.8633761671703705,mv_coupled,False,1.913887408162172,0.0775,1.0732121996343462,0.1430012642033414,1.1533815566515764,3x GE 7HA.02 CC,h_class,CC,3,1574.205295774648,0.5189777171633339,0.025,1120.0,42928.099564755415,4.05,0.1352874491288826,0.8438756260283132,3.0
