design_id,site,lat,lon,solar_mw,batt_mw,solar_batt_ratio,mean_soc,soc_p90,dod_w,mean_T,efc_annual,efc_cum,c_rate_max,c_rate_mean,year,t_yr,marginal_cal,marginal_cyc,total_cal,total_cyc
46,Fargo,46.9,-96.8,545.5476790048342,281.07752231593724,0.485228838746866,0.8313680453536731,1.0,0.5400402721728604,29.997332244639185,126.699956389036,1338.9581084567897,0.27683668891275254,0.04287518722562399,11,12,0.34848354716462193,0.19058101665231186,7.783998629489123,2.921134136122076
46,Fargo,46.9,-96.8,545.5476790048342,281.07752231593724,0.485228838746866,0.830011607189957,1.0,0.5427738850727503,29.99734562753061,127.32884103922584,1465.6580648458257,0.27833710561708797,0.0431172616628581,12,13,0.33538940884741475,0.18632639661492334,8.114766474116617,3.1189976567905804
47,Fargo,46.9,-96.8,629.9896637074238,305.19972157530725,0.516047049826662,0.8764497367667582,1.0,0.5400864987666425,29.996861679181556,105.64031600729942,0.0,0.25,0.03665454351972263,0,1,2.171832758628435,0.34303391268937156,2.171832758628435,0.34303391268937156
47,Fargo,46.9,-96.8,629.9896637074238,305.19972157530725,0.516047049826662,0.8725965889103927,1.0,0.5536478008364275,29.9969279641952,108.37741961312419,105.64031600729942,0.2564493594701221,0.037507297305773984,1,2,0.942565752194716,0.2669303473897066,3.1127252910784895,0.6102304670491533
47,Fargo,46.9,-96.8,629.9896637074238,305.19972157530725,0.516047049826662,0.8706663316078284,1.0,0.5566335530559692,29.996960233503483,109.71319806444079,214.0177356204236,0.2595890792587032,0.037948229548580494,2,3,0.7393008809874306,0.2412733436333221,3.851401390241454,0.8537670751157623
47,Fargo,46.9,-96.8,629.9896637074238,305.19972157530725,0.516047049826662,0.8690246216883345,1.0,0.4739413256439736,29.996986654260304,110.8059832976901,323.7309336848644,0.2621597501964598,0.038296916204140094,3,4,0.6269059530526722,0.22858988902846145,4.4763850600915065,1.0853201842026563
47,Fargo,46.9,-96.8,629.9896637074238,305.19972157530725,0.516047049826662,0.8675674784105225,1.0,0.540097509531176,29.997009903782843,111.75796886833194,434.5369169825545,0.26442186828519293,0.0386060903899553,4,5,0.5570770479459233,0.21746849292614723,5.032250492468495,1.3066989148544512
47,Fargo,46.9,-96.8,629.9896637074238,305.19972157530725,0.516047049826662,0.8662010638429918,1.0,0.5447375129281515,29.997031117657418,112.62826217062315,546.2948858508864,0.2664859231197689,0.03889664723042572,5,6,0.5067610524760191,0.2074430142784971,5.536584423543913,1.518203819740557
47,Fargo,46.9,-96.8,629.9896637074238,305.19972157530725,0.516047049826662,0.864901025039184,1.0,0.5393868328127531,29.9970508195631,113.43771816827346,658.9231480215096,0.26840286731340696,0.03913361110088302,6,7,0.4673240936097063,0.20027676596230215,6.000582375104873,1.7232467997136829
47,Fargo,46.9,-96.8,629.9896637074238,305.19972157530725,0.516047049826662,0.8636494835608158,1.0,0.5410327587696093,29.997069359654862,114.2004097997935,772.3608661897831,0.27020677003276744,0.039363426419935,7,8,0.43721874593252164,0.19343551597575814,6.434949026492823,1.92258026422722
